cif,frekuensi rtg,frekuensi pos,frekuensi wib,frekuensi clr,frekuensi swt,saldo
10213940215,NULL,1,NULL,NULL,NULL,1033500.000
10213940720,NULL,1,NULL,NULL,NULL,1929122.000
10213941241,NULL,3,NULL,NULL,NULL,3050759.000
10213941332,NULL,1,NULL,NULL,NULL,2839.000
10213942247,NULL,1,NULL,NULL,NULL,124060.000
10213943823,NULL,1,NULL,NULL,NULL,5700728.000
10213943915,NULL,2,NULL,NULL,NULL,1503.000
10213943926,NULL,1,NULL,NULL,NULL,92808.000
10213944209,NULL,2,NULL,NULL,NULL,4076127.000
10213944875,NULL,1,NULL,NULL,NULL,28500.000
10213944886,NULL,1,NULL,NULL,NULL,26008.000
10213944976,NULL,1,NULL,NULL,NULL,41497894.000
10213945020,NULL,1,NULL,NULL,NULL,27175.000
10213946275,NULL,1,NULL,NULL,NULL,1379184.000
10213948317,NULL,1,NULL,NULL,NULL,739089.000
10213948514,NULL,1,NULL,NULL,NULL,399915.000
10213949372,NULL,1,NULL,NULL,NULL,10097.000
10213949577,NULL,1,NULL,NULL,NULL,0.000
10213952186,NULL,1,NULL,NULL,NULL,468057.000
10213953879,NULL,1,NULL,NULL,NULL,43142.000
10213953912,NULL,1,NULL,NULL,NULL,17815.000
10213954342,NULL,1,NULL,NULL,NULL,2086757.000
10213954463,NULL,1,NULL,NULL,NULL,0.000
10213957498,NULL,1,NULL,NULL,NULL,321086.000
10213958797,NULL,3,NULL,NULL,NULL,58000.000
10213959903,NULL,1,NULL,NULL,NULL,1930861.000
10213961765,NULL,1,NULL,NULL,NULL,50500.000
10213962393,NULL,1,NULL,NULL,NULL,6676940.000
10213962882,NULL,1,NULL,NULL,NULL,1329756.000
10213962961,NULL,2,NULL,NULL,NULL,66242.000
10213966131,NULL,1,NULL,NULL,NULL,88107.000
10213967193,NULL,1,NULL,NULL,NULL,181000.000
10213970137,NULL,25,NULL,NULL,NULL,8057377.000
10213970150,NULL,1,NULL,NULL,NULL,999.000
10213970274,NULL,3,NULL,NULL,NULL,4500.000
10213975573,NULL,2,NULL,NULL,NULL,0.000
10213975992,NULL,1,NULL,NULL,NULL,203673.000
10213976986,NULL,1,NULL,NULL,NULL,104119.000
10213980067,NULL,1,NULL,NULL,NULL,1661270.000
10213980282,NULL,1,NULL,NULL,NULL,3298172.000
10213983482,NULL,1,NULL,NULL,NULL,210405.000
10213986982,NULL,2,NULL,NULL,NULL,0.000
10213987005,NULL,1,NULL,NULL,NULL,195754.000
10214000117,NULL,1,NULL,NULL,NULL,0.000
10214002654,NULL,2,NULL,NULL,NULL,59711.000
10214007358,NULL,1,NULL,NULL,NULL,16251080.000
10214014273,NULL,1,NULL,NULL,NULL,1500111.000
10214015322,NULL,1,NULL,NULL,NULL,2213173.000
10214015440,NULL,2,NULL,NULL,NULL,2730339.000
10214017012,NULL,1,NULL,NULL,NULL,2981163.000
10214017485,NULL,1,NULL,NULL,NULL,2776634.000
10214017620,NULL,2,NULL,NULL,NULL,0.000
10214021222,NULL,1,NULL,NULL,NULL,12869350.000
10214021693,NULL,1,NULL,NULL,NULL,833715.000
10214023084,NULL,1,NULL,NULL,NULL,89016.000
10214023761,NULL,1,NULL,NULL,NULL,182792.000
10214024089,NULL,1,NULL,NULL,NULL,864864.000
10214024958,NULL,1,NULL,NULL,NULL,28407.000
10214029421,NULL,1,NULL,NULL,NULL,218402963.000
10214033631,NULL,1,NULL,NULL,NULL,0.000
10214034693,NULL,1,NULL,NULL,NULL,83802.000
10214035090,NULL,5,NULL,NULL,NULL,1020.000
10214035170,NULL,1,NULL,NULL,NULL,10760.000
10214036276,NULL,2,NULL,NULL,NULL,182010.000
10214039975,NULL,2,NULL,NULL,NULL,419149.000
10214041206,NULL,2,NULL,NULL,NULL,498153.000
10214041381,NULL,1,NULL,NULL,NULL,135654.000
10214041688,NULL,1,NULL,NULL,NULL,548522.000
10214042659,NULL,1,NULL,NULL,NULL,399005.000
10214043169,NULL,2,NULL,NULL,NULL,2225.000
10214043492,NULL,1,NULL,NULL,NULL,2186.000
10214046181,NULL,1,NULL,NULL,NULL,7635169.000
10214048377,NULL,11,NULL,NULL,NULL,6049129.000
10214051889,NULL,1,NULL,NULL,NULL,2951571.000
10214054881,NULL,2,NULL,NULL,NULL,611629.000
10214057103,NULL,1,NULL,NULL,NULL,58652.000
10214057747,NULL,1,NULL,NULL,NULL,31020700.000
10214060792,NULL,2,NULL,NULL,NULL,5761049.000
10214061200,NULL,1,NULL,NULL,NULL,48500.000
10214061302,NULL,2,NULL,NULL,NULL,11010.000
10214062101,NULL,1,NULL,NULL,NULL,37991.000
10214062913,NULL,1,NULL,NULL,NULL,46451.000
10214063241,NULL,1,NULL,NULL,NULL,556999.000
10214063321,NULL,1,NULL,NULL,NULL,26029168.000
10214063520,NULL,1,NULL,NULL,NULL,18814416.000
10214063793,NULL,1,NULL,NULL,NULL,993085.000
10214067147,NULL,3,NULL,NULL,NULL,13260012.000
10214067492,NULL,2,NULL,NULL,NULL,2239230.000
10214067572,NULL,1,NULL,NULL,NULL,430701.000
10214067708,NULL,1,NULL,NULL,NULL,470331.000
10214067754,NULL,1,NULL,NULL,NULL,515219.000
10214068196,NULL,1,NULL,NULL,NULL,771549.000
10214074953,NULL,1,NULL,NULL,NULL,118144.000
10214075031,NULL,1,NULL,NULL,NULL,2103680.000
10214075304,NULL,1,NULL,NULL,NULL,0.000
10214076194,NULL,2,NULL,NULL,NULL,5296291.000
10214076961,NULL,1,NULL,NULL,NULL,0.000
10214077290,NULL,1,NULL,NULL,NULL,15172446.000
10214077301,NULL,1,NULL,NULL,NULL,131500.000
10214077442,NULL,1,NULL,NULL,NULL,116401.000
10214077931,NULL,1,NULL,NULL,NULL,112450.000
10214077966,NULL,1,NULL,NULL,NULL,243166.000
10214078032,NULL,1,NULL,NULL,NULL,2752188.000
10214079781,NULL,3,NULL,NULL,NULL,160164.000
10214080325,NULL,1,NULL,NULL,NULL,1105177.000
10214081171,NULL,1,NULL,NULL,NULL,93253.000
10214081551,NULL,2,NULL,NULL,NULL,249500.000
10214082658,NULL,1,NULL,NULL,NULL,1050138.000
10214083356,NULL,1,NULL,NULL,NULL,47783.000
10214083787,NULL,1,NULL,NULL,NULL,3168.000
10214084001,NULL,2,NULL,NULL,NULL,0.000
10214086282,NULL,1,NULL,NULL,NULL,20418571.000
10214086594,NULL,2,NULL,NULL,NULL,2130563.000
10214087093,NULL,1,NULL,NULL,NULL,12101.000
10214087350,NULL,1,NULL,NULL,NULL,10112363.000
10214088602,NULL,3,NULL,NULL,NULL,199503.000
10214088660,NULL,1,NULL,NULL,NULL,2567213.000
10214088705,NULL,1,NULL,NULL,NULL,300172.000
10214089032,NULL,1,NULL,NULL,NULL,1375820.000
10214091292,NULL,1,NULL,NULL,NULL,172034.000
10214091626,NULL,1,NULL,NULL,NULL,0.000
10214091683,NULL,6,NULL,NULL,NULL,6273.000
10214091855,NULL,1,NULL,NULL,NULL,2110887.000
10214092022,NULL,1,NULL,NULL,NULL,4559125.000
10214093312,NULL,1,NULL,NULL,NULL,421017.000
10214093591,NULL,1,NULL,NULL,NULL,133500.000
10214093636,NULL,1,NULL,NULL,NULL,3953271.000
10214094192,NULL,1,NULL,NULL,NULL,233000.000
10214095883,NULL,1,NULL,NULL,NULL,500010.000
10214104559,NULL,1,NULL,NULL,NULL,1500.000
10214106050,NULL,1,NULL,NULL,NULL,15504.000
10214106230,NULL,1,NULL,NULL,NULL,5424557.000
10214106407,NULL,1,NULL,NULL,NULL,106220317.000
10214106600,NULL,1,NULL,NULL,NULL,0.000
10214107223,NULL,1,NULL,NULL,NULL,532794.000
10214112944,NULL,1,NULL,NULL,NULL,3745017.000
10214120638,NULL,1,NULL,NULL,NULL,62999.000
10214123181,NULL,1,NULL,NULL,NULL,4806.000
10214123214,NULL,2,NULL,NULL,NULL,17347345.000
10214123294,NULL,1,NULL,NULL,NULL,2121527.000
10214123328,NULL,1,NULL,NULL,NULL,2534406.000
10214125841,NULL,1,NULL,NULL,NULL,1984020.000
10214127300,NULL,1,NULL,NULL,NULL,255724.000
10214127623,NULL,1,NULL,NULL,NULL,219035.000
10214127681,NULL,1,NULL,NULL,NULL,0.000
10214128180,NULL,1,NULL,NULL,NULL,9756.000
10214128305,NULL,1,NULL,NULL,NULL,78500.000
10214139561,NULL,12,NULL,NULL,NULL,5875854.000
10214139901,NULL,1,NULL,NULL,NULL,16201.000
10214141247,NULL,1,NULL,NULL,NULL,694779.000
10214142391,NULL,7,NULL,NULL,NULL,13155523.000
10214142460,NULL,1,NULL,NULL,NULL,207624.000
10214142551,NULL,2,NULL,NULL,NULL,0.000
10214142640,NULL,1,NULL,NULL,NULL,9919.000
10214143816,NULL,1,NULL,NULL,NULL,190631.000
10214144303,NULL,2,NULL,NULL,NULL,2095150.000
10214145161,NULL,4,NULL,NULL,NULL,1779427.000
10214145217,NULL,1,NULL,NULL,NULL,0.000
10214145426,NULL,3,NULL,NULL,NULL,5203979.000
10214147868,NULL,1,NULL,NULL,NULL,14000182.000
10214150226,NULL,1,NULL,NULL,NULL,168500.000
10214150436,NULL,1,NULL,NULL,NULL,114500.000
10214150482,NULL,1,NULL,NULL,NULL,42000.000
10214151541,NULL,1,NULL,NULL,NULL,1658628.000
10214151712,NULL,1,NULL,NULL,NULL,1046623.000
10214152120,NULL,14,NULL,NULL,NULL,0.000
10214152753,NULL,1,NULL,NULL,NULL,8521.000
10214152809,NULL,1,NULL,NULL,NULL,589296.000
10214153206,NULL,4,NULL,NULL,NULL,40755969.000
10214153308,NULL,1,NULL,NULL,NULL,5210294.000
10214154221,NULL,1,NULL,NULL,NULL,11612703.000
10214154533,NULL,1,NULL,NULL,NULL,13463820.000
10214155832,NULL,1,NULL,NULL,NULL,1805304.000
10214155958,NULL,1,NULL,NULL,NULL,155534.000
10214157156,NULL,1,NULL,NULL,NULL,1768576.000
10214161172,NULL,NULL,1,NULL,NULL,32321136.000
10214161870,NULL,1,NULL,NULL,NULL,192800.000
10214161971,NULL,1,NULL,NULL,NULL,0.000
10214162005,NULL,2,NULL,NULL,NULL,1791516.000
10214167396,NULL,1,NULL,NULL,NULL,30001.000
10214168030,NULL,1,NULL,NULL,NULL,502057.000
10214168354,NULL,1,NULL,NULL,NULL,1070032.000
10214168410,NULL,5,NULL,NULL,NULL,289472.000
10214171536,NULL,2,NULL,NULL,NULL,45415.000
10214171729,NULL,1,NULL,NULL,NULL,2003713.000
10214171922,NULL,1,NULL,NULL,NULL,1623609.000
10214173853,NULL,1,NULL,NULL,NULL,1270386.000
10214174148,NULL,1,NULL,NULL,NULL,0.000
10214176029,NULL,1,NULL,NULL,NULL,27568602.000
10214177859,NULL,1,NULL,NULL,NULL,1821830.000
10214178418,NULL,1,NULL,NULL,NULL,98162.000
10214180382,NULL,1,NULL,NULL,NULL,2357.000
10214180416,NULL,1,NULL,NULL,NULL,2816582.000
10214181817,NULL,2,NULL,NULL,NULL,113323.000
10214185844,NULL,1,NULL,NULL,NULL,2205429.000
10214220951,NULL,1,NULL,NULL,NULL,473285.000
10214271439,NULL,4,NULL,NULL,NULL,4233538.000
10214400920,NULL,1,NULL,NULL,NULL,467802.000
10214581962,NULL,1,NULL,NULL,NULL,3652626.000
10214582432,NULL,1,NULL,NULL,NULL,3337755.000
10214618417,NULL,1,NULL,NULL,NULL,879328.000
10214686694,NULL,4,NULL,NULL,NULL,34183.000
10214839655,NULL,1,NULL,NULL,NULL,6462.000
10214841422,NULL,2,NULL,NULL,NULL,0.000
10214841593,NULL,1,NULL,NULL,NULL,7638.000
10214841845,NULL,1,NULL,NULL,NULL,18683.000
10214907129,NULL,1,NULL,NULL,NULL,221969.000
10214907242,NULL,1,NULL,NULL,NULL,10490240.000
10214910751,NULL,1,NULL,NULL,NULL,1617103.000
10214911537,NULL,1,NULL,NULL,NULL,84696516.000
10214915334,NULL,3,NULL,NULL,NULL,1325464.000
10214916390,NULL,1,NULL,NULL,NULL,32603.000
10214917734,NULL,1,NULL,NULL,NULL,53258.000
10214918076,NULL,1,NULL,NULL,NULL,108564.000
10214918569,NULL,1,NULL,NULL,NULL,1946513.000
10214920545,NULL,1,NULL,NULL,NULL,18500.000
10214920647,NULL,1,NULL,NULL,NULL,25017.000
10214921479,NULL,1,NULL,NULL,NULL,31134135.000
10214928038,NULL,1,NULL,NULL,NULL,23630.000
10214931141,NULL,1,NULL,NULL,NULL,131680.000
10214932799,NULL,1,NULL,NULL,NULL,1304081.000
10214935033,NULL,8,NULL,NULL,NULL,16986525.000
10214935629,NULL,1,NULL,NULL,NULL,2303627.000
10214936332,NULL,1,NULL,NULL,NULL,638562.000
10214937212,NULL,1,NULL,NULL,NULL,106000.000
10214939085,NULL,1,NULL,NULL,NULL,0.000
10214942086,NULL,1,NULL,NULL,NULL,0.000
10214944186,NULL,1,NULL,NULL,NULL,0.000
10214945354,NULL,1,NULL,NULL,NULL,3487782.000
10214949070,NULL,1,NULL,NULL,NULL,1303769.000
10214952138,NULL,1,NULL,NULL,NULL,52950.000
10214952173,NULL,1,NULL,NULL,NULL,246448.000
10214954689,NULL,1,NULL,NULL,NULL,0.000
10214956448,NULL,1,NULL,NULL,NULL,1894802.000
10214956663,NULL,1,NULL,NULL,NULL,170442.000
10214957093,NULL,1,NULL,NULL,NULL,125373.000
10214958258,NULL,3,NULL,NULL,NULL,408775.000
10214958580,NULL,1,NULL,NULL,NULL,52026.000
10214960197,NULL,2,NULL,NULL,NULL,103049.000
10214967504,NULL,1,NULL,NULL,NULL,2863518.000
10214968770,NULL,1,NULL,NULL,NULL,182960.000
10214970022,NULL,1,NULL,NULL,NULL,3253950.000
10214972378,NULL,1,NULL,NULL,NULL,0.000
10214972889,NULL,6,NULL,NULL,NULL,673596.000
10214974141,NULL,1,NULL,NULL,NULL,4355099.000
10214974334,NULL,3,NULL,NULL,NULL,248393.000
10214975617,NULL,1,NULL,NULL,NULL,131744.000
10214977156,NULL,1,NULL,NULL,NULL,663521.000
10214979175,NULL,1,NULL,NULL,NULL,502920.000
10214981206,NULL,2,NULL,NULL,NULL,75333.000
10214981437,NULL,1,NULL,NULL,NULL,188500.000
10214981472,NULL,1,NULL,NULL,NULL,988515.000
10214982510,NULL,12,NULL,NULL,NULL,2714109.000
10214982543,NULL,1,NULL,NULL,NULL,431445.000
10214982863,NULL,3,NULL,NULL,NULL,4332722.000
10214982919,NULL,1,NULL,NULL,NULL,37417.000
10214983492,NULL,1,NULL,NULL,NULL,88000.000
10214983561,NULL,2,NULL,NULL,NULL,546240.000
10214983594,NULL,2,NULL,NULL,NULL,1039292.000
10214983606,NULL,2,NULL,NULL,NULL,3228300.000
10214983719,NULL,1,NULL,NULL,NULL,3781439.000
10214984229,NULL,1,NULL,NULL,NULL,724408.000
10214984643,NULL,1,NULL,NULL,NULL,4563.000
10214986010,NULL,1,NULL,NULL,NULL,130236.000
10214986981,NULL,2,NULL,NULL,NULL,369048.000
10214987015,NULL,1,NULL,NULL,NULL,643197.000
10214987310,NULL,1,NULL,NULL,NULL,3972484.000
10214987862,NULL,1,NULL,NULL,NULL,0.000
10214988468,NULL,1,NULL,NULL,NULL,968.000
10214989149,NULL,6,NULL,NULL,NULL,750047.000
10214991180,NULL,5,NULL,NULL,NULL,44593202.000
10214991224,NULL,1,NULL,NULL,NULL,31415591.000
10214992274,NULL,2,NULL,NULL,NULL,909900.000
10214992632,NULL,1,NULL,NULL,NULL,3014818.000
10214993967,NULL,1,NULL,NULL,NULL,115507.000
10214994022,NULL,NULL,1,NULL,2,42970598.000
10214994426,NULL,1,NULL,NULL,NULL,1787548.000
10214997114,NULL,1,NULL,NULL,NULL,1372358.000
10214998199,NULL,1,NULL,NULL,NULL,342627.000
10215003644,NULL,1,NULL,NULL,NULL,18901.000
10215004314,NULL,2,NULL,NULL,NULL,0.000
10215010425,NULL,1,NULL,NULL,NULL,211487.000
10215012336,NULL,2,NULL,NULL,NULL,120088279.000
10215013682,NULL,1,NULL,NULL,NULL,547066.000
10215015497,NULL,1,NULL,NULL,NULL,883351.000
10215015701,NULL,1,NULL,NULL,NULL,3396648.000
10215015723,NULL,1,NULL,NULL,NULL,63551.000
10215015803,NULL,1,NULL,NULL,NULL,218000.000
10215017022,NULL,1,NULL,NULL,NULL,3070378.000
10215019110,NULL,2,NULL,NULL,NULL,14416.000
10215019132,NULL,1,NULL,NULL,NULL,81744.000
10215019292,NULL,1,NULL,NULL,NULL,7865736.000
10215019627,NULL,1,NULL,NULL,NULL,459255.000
10215019638,NULL,1,NULL,NULL,NULL,0.000
10215019809,NULL,1,NULL,NULL,NULL,729048.000
10215019889,NULL,2,NULL,NULL,NULL,2045748.000
10215022676,NULL,1,NULL,NULL,NULL,2123.000
10215024132,NULL,1,NULL,NULL,NULL,0.000
10215024549,NULL,1,NULL,NULL,NULL,191500.000
10215024707,NULL,1,NULL,NULL,NULL,12430.000
10215025103,NULL,1,NULL,NULL,NULL,303300.000
10215025275,NULL,1,NULL,NULL,NULL,6885500.000
10215026220,NULL,1,NULL,NULL,NULL,2521.000
10215026352,NULL,6,NULL,NULL,NULL,0.000
10215027045,NULL,5,NULL,NULL,NULL,495955.000
10215027260,NULL,1,NULL,NULL,NULL,1399141.000
10215027526,NULL,1,NULL,NULL,NULL,3191767.000
10215028013,NULL,1,NULL,NULL,NULL,96023.000
10215028744,NULL,1,NULL,NULL,NULL,1233121.000
10215029387,NULL,1,NULL,NULL,NULL,521398.000
10215029442,NULL,1,NULL,NULL,NULL,1277503.000
10215031230,NULL,1,NULL,NULL,NULL,1166587.000
10215031310,NULL,1,NULL,NULL,NULL,5585593.000
10215031621,NULL,3,NULL,NULL,NULL,0.000
10215032109,NULL,1,NULL,NULL,NULL,112056583.000
10215033102,NULL,1,NULL,NULL,NULL,137000.000
10215034964,NULL,1,NULL,NULL,NULL,3537671872.000
10215035100,NULL,1,NULL,NULL,NULL,33782.000
10215036747,NULL,2,NULL,NULL,NULL,15966.000
10215036860,NULL,1,NULL,NULL,NULL,6956437.000
10215036950,NULL,1,NULL,NULL,NULL,892147.000
10215037909,NULL,1,NULL,NULL,NULL,234170.000
10215038046,NULL,1,NULL,NULL,NULL,7057436.000
10215038203,NULL,2,NULL,NULL,NULL,882377.000
10215040479,NULL,7,NULL,NULL,NULL,2586389.000
10215040854,NULL,1,NULL,NULL,NULL,4924.000
10215042647,NULL,2,NULL,NULL,NULL,27956909.000
10215042816,NULL,1,NULL,NULL,NULL,535000.000
10215043132,NULL,1,NULL,NULL,NULL,2857053.000
10215044416,NULL,3,NULL,NULL,NULL,19517537.000
10215044882,NULL,6,NULL,NULL,NULL,12574452.000
10215046368,NULL,1,NULL,NULL,NULL,182951.000
10215047883,NULL,1,NULL,NULL,NULL,989522.000
10215047894,NULL,2,NULL,NULL,NULL,1140788.000
10215056728,NULL,1,NULL,NULL,NULL,142444.000
10215056774,NULL,1,NULL,NULL,NULL,1505911.000
10215057047,NULL,1,NULL,NULL,NULL,78521.000
10215057296,NULL,1,NULL,NULL,NULL,23078968.000
10215061874,NULL,1,NULL,NULL,NULL,6826.000
10215069761,NULL,1,NULL,NULL,NULL,1505507.000
10215082218,NULL,1,NULL,NULL,NULL,730864.000
10215090105,NULL,2,NULL,NULL,NULL,4953722.000
10215092170,NULL,NULL,2,NULL,NULL,1235516.000
10215093897,NULL,2,NULL,NULL,NULL,139982.000
10215097057,NULL,1,NULL,NULL,NULL,1062867.000
10215097112,NULL,1,NULL,NULL,NULL,4500.000
10215097317,NULL,1,NULL,NULL,NULL,95599.000
10215122386,NULL,3,NULL,NULL,NULL,6919981.000
10215124985,NULL,1,NULL,NULL,NULL,0.000
10215128956,NULL,1,NULL,NULL,NULL,1052.000
10215130557,NULL,1,NULL,NULL,NULL,1059857.000
10215130886,NULL,1,NULL,NULL,NULL,3446976.000
10215137403,NULL,1,NULL,NULL,NULL,1544747.000
10215140308,NULL,1,NULL,NULL,NULL,0.000
10215156319,NULL,3,NULL,NULL,NULL,2891.000
10215158079,NULL,1,NULL,NULL,NULL,693476.000
10215158295,NULL,2,NULL,NULL,NULL,43948120.000
10215158868,NULL,1,NULL,NULL,NULL,169413.000
10215159417,NULL,1,NULL,NULL,NULL,32500.000
10215159519,NULL,1,NULL,NULL,NULL,4679916.000
10215159962,NULL,5,NULL,NULL,NULL,6723089.000
10215162152,NULL,1,NULL,NULL,NULL,23406.000
10215162749,NULL,1,NULL,NULL,NULL,59500.000
10215166459,NULL,3,NULL,NULL,NULL,1985645.000
10215174448,NULL,2,NULL,NULL,NULL,32119499.000
10215174755,NULL,3,NULL,NULL,NULL,238974.000
10215174766,NULL,1,NULL,NULL,NULL,1133719.000
10215178277,NULL,4,NULL,NULL,NULL,13821192.000
10215179131,NULL,6,NULL,NULL,NULL,393200.000
10215179325,NULL,1,NULL,NULL,NULL,5330951.000
10215179830,NULL,1,NULL,NULL,NULL,24195.000
10215182400,NULL,NULL,1,NULL,NULL,143703.000
10215182469,NULL,5,NULL,NULL,NULL,8429973.000
10215183275,NULL,1,NULL,NULL,NULL,331996.000
10215186894,NULL,1,NULL,NULL,NULL,393708.000
10215187087,NULL,1,NULL,NULL,NULL,10043.000
10215189736,NULL,3,NULL,NULL,NULL,24002425.000
10215190433,NULL,1,NULL,NULL,NULL,5407837.000
10215192649,NULL,2,NULL,NULL,NULL,600902.000
10215200097,NULL,1,NULL,NULL,NULL,747331.000
10215204011,NULL,1,NULL,NULL,NULL,320500.000
10215205940,NULL,1,NULL,NULL,NULL,1353514.000
10215206400,NULL,8,35,NULL,NULL,9037417.000
10215206549,NULL,2,NULL,NULL,NULL,124949.000
10215207286,NULL,1,NULL,NULL,NULL,1589070.000
10215207330,NULL,1,NULL,NULL,NULL,2500.000
10215207382,NULL,1,NULL,NULL,NULL,71416.000
10215207484,NULL,10,NULL,NULL,NULL,17441688.000
10215207518,NULL,1,NULL,NULL,NULL,397023.000
10215207995,NULL,1,NULL,NULL,NULL,501665.000
10215209595,NULL,2,NULL,NULL,NULL,1042661.000
10215209868,NULL,1,NULL,NULL,NULL,3500.000
10215211649,NULL,1,NULL,NULL,NULL,1046591.000
10215211784,NULL,4,NULL,NULL,NULL,115940.000
10215211829,NULL,6,NULL,NULL,NULL,1890632.000
10215214551,NULL,1,NULL,NULL,NULL,8776503.000
10215215163,NULL,2,NULL,NULL,NULL,0.000
10215216313,NULL,1,NULL,NULL,NULL,320905.000
10215217461,NULL,1,NULL,NULL,NULL,2311.000
10215217721,NULL,1,NULL,NULL,NULL,2500.000
10215217835,NULL,1,NULL,NULL,NULL,2336853.000
10215218465,NULL,3,NULL,NULL,NULL,43953285.000
10215219662,NULL,1,NULL,NULL,NULL,174922717.000
10215220023,NULL,1,NULL,NULL,NULL,380913.000
10215220172,NULL,1,NULL,NULL,NULL,3016257.000
10215220553,NULL,2,NULL,NULL,NULL,714780.000
10215220836,NULL,2,NULL,NULL,NULL,0.000
10215221635,NULL,1,NULL,NULL,NULL,1970624.000
10215222327,NULL,1,NULL,NULL,NULL,170334.000
10215222585,NULL,1,NULL,NULL,NULL,16182817.000
10215222709,NULL,1,NULL,NULL,NULL,2500.000
10215223647,NULL,1,NULL,NULL,NULL,20011.000
10215223929,NULL,1,NULL,NULL,NULL,1861010.000
10215224345,NULL,1,NULL,NULL,NULL,6619864.000
10215224389,NULL,1,NULL,NULL,NULL,496950.000
10215224400,NULL,10,NULL,NULL,NULL,19575501.000
10215225252,NULL,1,NULL,NULL,NULL,53522.000
10215225495,NULL,1,NULL,NULL,NULL,191002.000
10215225768,NULL,1,NULL,NULL,NULL,3250.000
10215225790,NULL,3,NULL,NULL,NULL,0.000
10215226543,NULL,1,NULL,NULL,NULL,16500.000
10215226681,NULL,1,NULL,NULL,NULL,2486110.000
10215228082,NULL,1,NULL,NULL,NULL,72601.000
10215228184,NULL,1,NULL,NULL,NULL,144900.000
10215231361,NULL,1,NULL,NULL,NULL,101999.000
10215231770,NULL,1,NULL,NULL,NULL,147002.000
10215231792,NULL,1,NULL,NULL,NULL,4489955.000
10215231917,NULL,1,NULL,NULL,NULL,2457522.000
10215232189,NULL,1,NULL,NULL,NULL,116308.000
10215232523,NULL,1,NULL,NULL,NULL,15590.000
10215233160,NULL,2,NULL,NULL,NULL,105609.000
10215233539,NULL,1,NULL,NULL,NULL,787056.000
10215233608,NULL,1,NULL,NULL,NULL,123016.000
10215233993,NULL,1,NULL,NULL,NULL,242490.000
10215234140,NULL,1,NULL,NULL,NULL,89036.000
10215234278,NULL,3,NULL,NULL,NULL,994002.000
10215234692,NULL,1,NULL,NULL,NULL,203334.000
10215234919,NULL,1,NULL,NULL,NULL,0.000
10215239486,NULL,2,NULL,NULL,NULL,136038.000
10215242219,NULL,2,NULL,NULL,NULL,651056.000
10215243066,NULL,1,NULL,NULL,NULL,366277.000
10215243345,NULL,2,NULL,NULL,NULL,3071.000
10215244070,NULL,1,NULL,NULL,NULL,149804.000
10215245154,NULL,1,NULL,NULL,NULL,432010.000
10215245323,NULL,1,NULL,NULL,NULL,21011.000
10215245659,NULL,7,NULL,NULL,NULL,574183412.000
10215246379,NULL,1,NULL,NULL,NULL,240021.000
10215247002,NULL,1,NULL,NULL,NULL,282032.000
10215247036,NULL,1,NULL,NULL,NULL,2633219.000
10215247723,NULL,1,NULL,NULL,NULL,13153.000
10215258771,NULL,1,NULL,NULL,NULL,744015.000
10215259337,NULL,1,NULL,NULL,NULL,867000.000
10215259513,NULL,1,NULL,NULL,NULL,812808.000
10215259798,NULL,1,NULL,NULL,NULL,8637.000
10215260275,NULL,16,NULL,NULL,NULL,1460263.000
10215260758,NULL,3,NULL,NULL,NULL,327237.000
10215261375,NULL,2,NULL,NULL,NULL,1069.000
10215261499,NULL,1,NULL,NULL,NULL,820.000
10215262078,NULL,1,NULL,NULL,NULL,1152966.000
10215262697,NULL,2,NULL,NULL,NULL,9711878.000
10215263024,NULL,1,NULL,NULL,NULL,3751.000
10215263395,NULL,1,NULL,NULL,NULL,250906.000
10215263792,NULL,1,NULL,NULL,NULL,12719.000
10215263883,NULL,1,NULL,NULL,NULL,106999.000
10215263996,NULL,1,NULL,NULL,NULL,0.000
10215265742,NULL,2,NULL,NULL,NULL,9806096.000
10215266310,NULL,1,NULL,NULL,NULL,332032.000
10215266453,NULL,1,NULL,NULL,NULL,0.000
10215268239,NULL,8,NULL,NULL,NULL,15508385.000
10215269209,NULL,1,NULL,NULL,NULL,150801.000
10215269761,NULL,2,NULL,NULL,NULL,21006749.000
10215269863,NULL,1,NULL,NULL,NULL,4631482.000
10215270009,NULL,1,NULL,NULL,NULL,653051.000
10215270357,NULL,1,NULL,NULL,NULL,989039.000
10215270401,NULL,3,NULL,NULL,NULL,286705.000
10215271620,NULL,3,NULL,NULL,NULL,872.000
10215271824,NULL,1,NULL,NULL,NULL,28400.000
10215272017,NULL,1,NULL,NULL,NULL,44597.000
10215272898,NULL,1,NULL,NULL,NULL,68100.000
10215275019,NULL,1,NULL,NULL,NULL,31061.000
10215275717,NULL,2,NULL,NULL,NULL,94500.000
10215279529,NULL,1,NULL,NULL,NULL,0.000
10215280130,NULL,4,NULL,NULL,NULL,1147.000
10215280547,NULL,NULL,1,NULL,NULL,10575.000
10215280558,NULL,1,NULL,NULL,NULL,190000.000
10215280864,NULL,2,NULL,NULL,NULL,416438.000
10215280954,NULL,1,NULL,NULL,NULL,15123.000
10215287319,NULL,2,NULL,NULL,NULL,7500.000
10215296682,NULL,1,NULL,NULL,NULL,25620473.000
10215301407,NULL,1,NULL,NULL,NULL,38627409.000
10215301760,NULL,1,NULL,NULL,NULL,7195.000
10215357965,NULL,1,NULL,NULL,NULL,114933.000
10215374054,NULL,1,NULL,NULL,NULL,335310.000
